Date,Open,High,Low,Close,Adj Close,Volume
2018-03-09,268.700012,271.089996,267.040009,270.769989,267.840637,4410600
2018-03-12,271.000000,275.309998,270.769989,273.380005,270.422424,3065600
2018-03-13,274.339996,275.029999,267.440002,268.529999,265.624878,2288100
2018-03-14,270.399994,270.779999,263.910004,264.429993,261.569214,2478700
2018-03-15,265.720001,269.000000,265.350006,266.609985,263.725586,2255200
2018-03-16,266.010010,269.850006,265.329987,267.600006,264.704926,4114400
2018-03-19,266.989990,267.500000,259.470001,262.529999,259.689789,2426900
2018-03-20,263.290009,264.640015,261.890015,263.190002,260.342651,1514800
2018-03-21,263.010010,266.489990,260.309998,261.850006,259.017120,2817600
2018-03-22,258.420013,260.820007,252.179993,252.600006,249.867218,4489300
2018-03-23,253.630005,253.990005,244.929993,245.259995,242.606598,3634200
2018-03-26,250.649994,255.360001,248.449997,254.880005,252.122543,3787200
2018-03-27,255.889999,257.059998,245.610001,247.259995,244.584961,2981500
2018-03-28,248.779999,251.229996,244.369995,249.369995,246.672150,2660200
2018-03-29,250.789993,252.979996,248.330002,251.860001,249.135208,3073900
2018-04-02,251.259995,252.600006,243.770004,247.350006,244.674026,3429900
2018-04-03,248.610001,250.889999,245.899994,250.580002,247.869064,2488200
2018-04-04,245.710007,253.220001,244.509995,252.619995,249.886993,2853200
2018-04-05,254.500000,258.000000,253.399994,255.809998,253.042465,1924800
2018-04-06,251.479996,255.339996,246.679993,249.970001,247.265671,3621900
2018-04-09,251.479996,257.500000,249.169998,252.190002,249.461655,3256700
2018-04-10,257.959991,259.890015,255.949997,256.570007,253.794250,3113900
2018-04-11,252.589996,254.830002,249.789993,252.940002,250.203537,3322000
2018-04-12,256.269989,260.730011,255.110001,259.589996,256.781586,3059100
2018-04-13,261.940002,262.500000,254.539993,255.919998,253.151291,3026200
2018-04-16,257.130005,260.660004,256.660004,257.880005,255.090073,3257400
2018-04-17,261.600006,262.250000,252.339996,253.630005,250.886078,10134400
2018-04-18,254.899994,257.019989,252.250000,254.000000,251.252060,4524800
2018-04-19,254.000000,256.160004,252.830002,254.169998,251.420227,3990000
2018-04-20,254.100006,255.679993,251.479996,251.960007,249.234146,2930600
2018-04-23,251.660004,252.750000,246.190002,246.669998,244.001373,3775900
2018-04-24,248.820007,249.149994,240.039993,242.490005,239.866592,4705100
2018-04-25,242.190002,242.460007,237.509995,239.229996,236.641861,5041400
2018-04-26,239.270004,241.660004,238.009995,240.089996,237.492538,2891100
2018-04-27,240.000000,241.929993,239.020004,239.800003,237.205688,2136800
2018-04-30,240.970001,243.070007,238.220001,238.330002,235.751602,2790500
2018-05-01,237.509995,237.899994,233.960007,236.669998,234.109558,3269800
2018-05-02,236.600006,237.910004,233.419998,234.050003,231.517899,3710900
2018-05-03,232.449997,234.000000,227.399994,233.410004,230.884811,4511400
2018-05-04,232.309998,236.789993,232.279999,234.940002,232.398254,2622300
2018-05-07,236.000000,238.169998,235.279999,237.199997,234.633820,1979400
2018-05-08,238.240005,240.660004,236.000000,237.000000,234.435989,3267000
2018-05-09,237.979996,242.050003,237.250000,241.729996,239.114792,2434000
2018-05-10,242.110001,245.419998,240.160004,243.440002,240.806320,2599000
2018-05-11,243.440002,244.910004,241.710007,242.919998,240.291946,1540100
2018-05-14,243.600006,245.880005,243.500000,243.910004,241.271225,1928500
2018-05-15,243.000000,243.949997,240.669998,241.559998,238.946655,2165700
2018-05-16,241.270004,241.839996,240.589996,240.960007,238.353149,1965200
2018-05-17,240.419998,242.440002,238.779999,239.100006,236.513275,2462700
2018-05-18,238.100006,238.740005,236.869995,237.000000,234.435989,2699000
2018-05-21,239.100006,240.070007,237.320007,237.699997,235.128403,1951700
2018-05-22,238.699997,240.699997,237.979996,238.000000,235.425171,2551500
2018-05-23,236.880005,237.869995,234.380005,237.809998,235.237228,3105400
2018-05-24,236.600006,237.169998,233.649994,236.100006,233.545731,2308700
2018-05-25,235.000000,236.119995,234.279999,235.009995,232.467499,1985600
2018-05-29,231.520004,232.470001,225.020004,227.029999,224.573837,5323600
2018-05-30,228.940002,229.669998,226.279999,229.160004,227.482391,3348600
2018-05-31,227.339996,228.110001,224.089996,225.880005,224.226410,5334900
2018-06-01,228.399994,230.250000,228.089996,228.350006,226.678329,3330900
2018-06-04,230.350006,231.149994,228.949997,229.889999,228.207062,2133600
2018-06-05,228.940002,229.339996,227.289993,228.339996,226.668396,1986200
2018-06-06,229.850006,232.580002,229.360001,232.229996,230.529907,2566400
2018-06-07,233.889999,235.919998,232.539993,233.449997,231.740997,2905000
2018-06-08,233.000000,234.270004,232.350006,233.389999,231.681427,2253100
2018-06-11,234.619995,235.160004,233.589996,234.089996,232.376297,1936800
2018-06-12,234.119995,235.229996,231.860001,232.630005,230.926987,2080000
2018-06-13,233.649994,238.229996,233.100006,233.830002,232.118210,3637400
2018-06-14,235.869995,235.889999,232.589996,233.649994,231.939529,2899600
2018-06-15,231.500000,233.149994,229.839996,231.919998,230.222183,4738100
2018-06-18,230.199997,231.669998,229.149994,231.389999,229.696060,2327500
2018-06-19,228.220001,229.039993,226.160004,228.320007,226.648544,3326600
2018-06-20,229.919998,229.940002,226.960007,227.820007,226.152222,2678300
2018-06-21,226.389999,228.429993,224.570007,226.979996,225.318359,3094600
2018-06-22,227.779999,230.500000,225.580002,226.020004,224.365372,2731800
2018-06-25,224.500000,225.139999,220.389999,221.539993,219.918182,3817700
2018-06-26,221.779999,222.800003,219.119995,221.580002,219.957886,2692900
2018-06-27,221.479996,225.470001,220.139999,220.179993,218.568130,3104200
2018-06-28,220.250000,224.660004,219.580002,223.419998,221.784424,3072600
2018-06-29,224.399994,225.169998,220.449997,220.570007,218.955292,3393700
2018-07-02,219.750000,223.339996,218.889999,223.259995,221.625580,1723200
2018-07-03,224.460007,224.639999,219.990005,220.380005,218.766663,1204400
2018-07-05,221.500000,222.139999,219.779999,220.740005,219.124039,2218200
2018-07-06,220.539993,223.199997,219.880005,221.789993,220.166351,1846400
2018-07-09,223.360001,228.199997,223.000000,227.990005,226.320969,2743900
2018-07-10,228.000000,228.869995,225.850006,226.850006,225.189316,2524800
2018-07-11,225.759995,227.250000,225.199997,225.660004,224.008026,2527000
2018-07-12,227.639999,227.800003,225.770004,227.220001,225.556595,2223100
2018-07-13,226.630005,228.619995,223.929993,226.410004,224.752518,2541500
2018-07-16,227.199997,231.440002,226.740005,231.440002,229.745712,3271200
2018-07-17,231.479996,233.229996,226.869995,231.020004,229.328781,9280200
2018-07-18,232.339996,233.720001,230.149994,231.240005,229.547180,6149900
2018-07-19,231.110001,231.990005,228.979996,229.630005,227.948959,4638500
2018-07-20,229.009995,232.050003,228.800003,231.690002,229.993881,2683500
2018-07-23,231.800003,234.860001,231.720001,233.759995,232.048721,2788500
2018-07-24,234.750000,237.479996,234.339996,235.880005,234.153198,2887400
2018-07-25,235.009995,236.850006,233.949997,236.690002,234.957275,2181500
2018-07-26,237.000000,238.339996,236.429993,237.110001,235.374191,1885500
2018-07-27,237.960007,238.800003,235.990005,237.639999,235.900314,1998200
2018-07-30,238.000000,239.729996,236.889999,238.949997,237.200729,2454100
2018-07-31,239.500000,239.500000,236.550003,237.429993,235.691849,2503700
2018-08-01,238.500000,239.399994,235.779999,236.039993,234.312027,2510500
2018-08-02,233.929993,235.210007,232.770004,233.990005,232.277039,2579700
2018-08-03,234.440002,235.520004,233.490005,234.089996,232.376297,3053100
2018-08-06,234.139999,236.979996,234.029999,235.929993,234.202820,2259600
2018-08-07,237.250000,239.460007,236.490005,237.830002,236.088928,2399500
2018-08-08,238.119995,239.160004,236.229996,236.369995,234.639618,2522400
2018-08-09,236.350006,236.850006,233.389999,233.779999,232.068573,2951900
2018-08-10,230.970001,231.460007,228.110001,229.610001,227.929108,3863400
2018-08-13,229.490005,229.889999,226.570007,226.860001,225.199219,2662700
2018-08-14,227.350006,230.369995,227.300003,229.559998,227.879471,2359000
2018-08-15,229.350006,231.539993,228.309998,229.250000,227.571732,3218500
2018-08-16,230.669998,233.289993,230.449997,233.000000,231.294281,2438300
2018-08-17,232.509995,233.720001,231.639999,233.380005,231.671509,2107200
2018-08-20,234.130005,235.979996,234.080002,235.779999,234.053940,2604900
2018-08-21,235.289993,239.529999,235.289993,238.649994,236.902908,2437300
2018-08-22,237.889999,239.669998,237.580002,239.339996,237.587875,1870900
2018-08-23,239.050003,239.279999,235.839996,236.339996,234.609833,2064700
2018-08-24,237.360001,237.800003,234.699997,235.110001,233.388840,1948100
2018-08-27,236.990005,243.649994,236.559998,242.600006,240.824005,4106900
2018-08-28,243.059998,245.080002,241.589996,242.369995,240.595688,2951000
2018-08-29,242.050003,242.789993,240.309998,241.399994,240.426361,1911700
2018-08-30,240.800003,241.119995,238.679993,239.399994,238.434433,1963700
2018-08-31,238.940002,239.350006,237.119995,237.809998,236.850845,1965500
2018-09-04,237.759995,238.119995,234.589996,237.660004,236.701462,2083500
2018-09-05,237.009995,239.449997,236.169998,237.559998,236.601852,2092000
2018-09-06,237.000000,238.630005,233.880005,234.520004,233.574127,2651400
2018-09-07,235.050003,235.639999,232.679993,233.910004,232.966583,1952900
2018-09-10,235.009995,235.500000,231.740005,231.910004,230.974655,1948100
2018-09-11,230.669998,231.649994,228.660004,230.210007,229.281509,2719400
2018-09-12,230.910004,231.990005,227.300003,228.149994,227.229797,3577700
2018-09-13,229.500000,229.850006,227.570007,228.330002,227.409088,3003600
2018-09-14,229.080002,230.550003,228.759995,229.240005,228.315414,2228300
2018-09-17,229.399994,230.160004,227.300003,227.889999,226.970856,1918800
2018-09-18,228.350006,229.399994,226.570007,228.889999,227.966827,2498100
2018-09-19,229.899994,236.279999,229.520004,235.580002,234.629852,3716500
2018-09-20,237.000000,238.509995,236.029999,237.399994,236.442490,2503000
2018-09-21,238.059998,238.520004,234.830002,235.339996,234.390808,3760300
2018-09-24,234.740005,235.740005,232.240005,232.899994,231.960648,2057000
2018-09-25,234.639999,234.639999,232.229996,232.500000,231.562271,2003200
2018-09-26,232.960007,233.000000,228.240005,228.880005,227.956863,2372700
2018-09-27,228.770004,229.850006,227.520004,227.740005,226.821472,2451500
2018-09-28,225.750000,227.399994,223.800003,224.240005,223.335587,3097800
2018-10-01,226.220001,227.589996,225.000000,225.330002,224.421188,2451300
2018-10-02,225.279999,226.330002,223.970001,226.070007,225.158203,2272700
2018-10-03,227.750000,229.770004,226.580002,227.779999,226.861298,2573900
2018-10-04,229.259995,231.399994,225.389999,227.479996,226.562515,2903600
2018-10-05,228.000000,228.410004,224.210007,225.710007,224.799652,1722400
2018-10-08,224.259995,226.919998,222.500000,225.350006,224.441116,2522900
2018-10-09,224.990005,225.119995,222.529999,222.910004,222.010941,1862900
2018-10-10,223.240005,223.639999,214.559998,214.889999,214.023285,3955500
2018-10-11,214.199997,216.029999,210.949997,212.970001,212.111038,6217400
2018-10-12,217.000000,217.979996,211.460007,213.869995,213.007401,4161300
2018-10-15,214.449997,217.139999,213.050003,215.220001,214.351959,3333800
2018-10-16,219.350006,222.000000,216.300003,221.699997,220.805817,5924200
2018-10-17,220.529999,228.899994,220.050003,228.279999,227.359283,4953700
2018-10-18,227.500000,228.729996,223.860001,224.949997,224.042709,2995400
2018-10-19,225.259995,228.300003,224.190002,226.960007,226.044617,2759100
2018-10-22,226.929993,228.869995,221.520004,221.600006,220.706238,2736800
2018-10-23,216.589996,219.520004,214.320007,218.559998,217.678482,3318200
2018-10-24,218.139999,218.929993,208.399994,209.179993,208.336319,4152700
2018-10-25,211.270004,215.690002,210.339996,214.009995,213.146835,3179700
2018-10-26,210.729996,214.800003,209.529999,212.360001,211.503494,3557900
2018-10-29,214.149994,218.210007,212.050003,214.490005,213.624908,3278200
2018-10-30,215.990005,220.350006,215.039993,219.279999,218.395584,3897400
2018-10-31,221.889999,229.000000,221.399994,225.369995,224.461014,4369600
2018-11-01,225.759995,228.880005,225.470001,226.970001,226.054565,2557600
2018-11-02,230.000000,231.690002,226.289993,229.690002,228.763596,3699000
2018-11-05,228.320007,231.100006,226.949997,228.720001,227.797516,2565200
2018-11-06,228.190002,229.520004,227.050003,228.199997,227.279602,2275600
2018-11-07,230.050003,232.800003,226.899994,231.279999,230.347183,3514300
2018-11-08,231.000000,234.059998,230.600006,231.649994,230.715683,2404800
2018-11-09,231.690002,231.690002,222.300003,222.649994,221.751984,3721700
2018-11-12,222.000000,222.309998,205.130005,206.050003,205.218948,11019400
2018-11-13,204.399994,209.589996,202.330002,205.050003,204.222977,6984800
2018-11-14,206.240005,207.339996,198.440002,202.490005,201.673309,5742500
2018-11-15,201.800003,204.500000,199.320007,203.740005,202.918274,4260000
2018-11-16,202.929993,204.740005,200.350006,202.119995,201.304794,2829600
2018-11-19,201.830002,202.300003,197.350006,198.220001,197.420532,3419100
2018-11-20,195.100006,195.889999,190.350006,191.339996,190.568268,5513800
2018-11-21,192.089996,195.240005,191.190002,192.600006,191.823196,4111700
2018-11-23,191.610001,191.869995,188.940002,189.100006,188.337311,1862600
2018-11-26,191.169998,195.229996,190.690002,194.339996,193.556168,3143300
2018-11-27,193.399994,194.619995,191.559998,193.649994,192.868958,2345400
2018-11-28,194.839996,198.449997,192.229996,198.350006,197.550003,3762900
2018-11-29,196.020004,197.449997,193.160004,194.850006,194.850006,2665700
2018-11-30,190.570007,191.449997,188.119995,190.690002,190.690002,6220000
2018-12-03,194.000000,195.660004,191.619995,191.630005,191.630005,4017000
2018-12-04,190.690002,191.110001,183.630005,184.309998,184.309998,5797500
2018-12-06,181.330002,184.880005,180.149994,184.089996,184.089996,5275500
2018-12-07,183.850006,186.250000,179.000000,179.669998,179.669998,3921200
2018-12-10,178.600006,179.839996,174.679993,178.830002,178.830002,4528300
2018-12-11,182.149994,184.429993,175.449997,176.800003,176.800003,4713900
2018-12-12,178.500000,180.000000,176.479996,176.699997,176.699997,3677300
2018-12-13,177.830002,178.690002,175.119995,175.919998,175.919998,4008600
2018-12-14,174.339996,176.259995,172.369995,172.770004,172.770004,5078300
2018-12-17,169.399994,171.429993,166.529999,168.009995,168.009995,8395800
2018-12-18,169.779999,173.020004,169.320007,171.500000,171.500000,5150800
2018-12-19,171.589996,174.850006,167.600006,169.250000,169.250000,5316100
2018-12-20,168.389999,171.649994,167.160004,168.410004,168.410004,6488200
2018-12-21,168.250000,169.630005,159.419998,160.050003,160.050003,8960000
2018-12-24,159.000000,160.000000,154.309998,156.350006,156.350006,3783500
2018-12-26,157.000000,163.110001,151.699997,162.929993,162.929993,7054700
2018-12-27,160.119995,165.410004,159.020004,165.410004,165.410004,4973000
2018-12-28,165.639999,165.949997,162.020004,163.029999,163.029999,4110500
2018-12-31,163.779999,167.119995,163.779999,167.050003,167.050003,4550000
2019-01-02,164.330002,172.250000,163.350006,172.029999,172.029999,3999400
2019-01-03,170.660004,171.770004,168.289993,169.509995,169.509995,4060200
2019-01-04,172.990005,176.000000,171.100006,175.050003,175.050003,3788300
2019-01-07,175.229996,177.830002,172.270004,176.020004,176.020004,3152100
2019-01-08,177.779999,178.100006,172.899994,175.369995,175.369995,2692700
2019-01-09,176.100006,177.690002,174.910004,176.470001,176.470001,3321400
2019-01-10,175.660004,178.070007,175.500000,176.000000,176.000000,2808700
2019-01-11,175.100006,177.039993,172.419998,176.929993,176.929993,3182700
2019-01-14,174.520004,179.539993,174.100006,178.720001,178.720001,3361700
2019-01-15,178.320007,179.990005,176.399994,179.910004,179.910004,2911800
2019-01-16,187.000000,198.149994,185.600006,197.080002,197.080002,15194200
2019-01-17,195.949997,199.800003,192.830002,199.089996,199.089996,8177000
2019-01-18,200.380005,203.000000,196.910004,202.539993,202.539993,5650900
2019-01-22,200.500000,201.470001,195.919998,197.679993,197.679993,4648500
2019-01-23,197.550003,198.089996,194.529999,196.899994,196.899994,3410700
2019-01-24,196.220001,199.679993,195.759995,197.800003,197.800003,2631800
