Date,Open,High,Low,Close,Adj Close,Volume
2015-09-01,74.500000,75.940002,74.459999,74.900002,66.245537,9053100
2015-09-02,75.900002,76.160004,74.949997,76.099998,67.306877,5325900
2015-09-03,75.949997,76.010002,73.779999,74.449997,65.847519,11077100
2015-09-04,73.000000,73.660004,72.349998,73.099998,64.653519,12007300
2015-09-08,74.580002,74.620003,73.559998,74.300003,65.714859,5647800
2015-09-09,75.000000,75.199997,72.779999,72.959999,64.529686,5837200
2015-09-10,72.889999,73.309998,72.029999,72.419998,64.052078,6109100
2015-09-11,72.230003,72.919998,71.879997,72.629997,64.237831,4413800
2015-09-14,72.349998,72.889999,72.010002,72.769997,64.361641,4231800
2015-09-15,73.019997,74.739998,72.650002,74.580002,65.962517,5095000
2015-09-16,74.849998,75.870003,74.580002,75.639999,66.900024,5225800
2015-09-17,75.400002,75.680000,73.910004,74.059998,65.502571,7745000
2015-09-18,73.330002,73.500000,71.610001,71.860001,63.556793,9164900
2015-09-21,72.300003,72.839996,71.910004,72.160004,63.822140,7594900
2015-09-22,71.120003,71.800003,70.639999,71.680000,63.397587,5717300
2015-09-23,71.669998,71.809998,70.160004,70.199997,62.088596,4754300
2015-09-24,66.199997,66.699997,64.650002,65.800003,58.197014,22589600
2015-09-25,65.000000,65.769997,64.739998,64.980003,57.471760,12365100
2015-09-28,64.239998,64.320000,62.990002,63.790001,56.419250,12572000
2015-09-29,63.650002,65.389999,63.599998,64.309998,56.879177,8784400
2015-09-30,64.949997,65.639999,64.150002,65.360001,57.807850,7829900
2015-10-01,65.629997,66.099998,63.610001,64.389999,56.949928,7933000
2015-10-02,63.790001,65.730003,63.099998,65.699997,58.108559,8782700
2015-10-05,66.690002,69.480003,66.519997,69.180000,61.186466,10661900
2015-10-06,69.540001,71.150002,69.080002,70.820000,62.636959,9664100
2015-10-07,71.360001,72.709999,69.150002,70.379997,62.247807,8307700
2015-10-08,70.320000,72.180000,69.849998,71.839996,63.539097,6091600
2015-10-09,71.839996,72.489998,70.860001,71.300003,63.061497,5573500
2015-10-12,71.510002,71.529999,70.320000,70.500000,62.353947,4643500
2015-10-13,69.959999,71.029999,69.260002,70.169998,62.062077,4724800
2015-10-14,70.110001,71.059998,69.570000,70.709999,62.539680,4042700
2015-10-15,70.470001,70.919998,69.760002,70.830002,62.645798,4547900
2015-10-16,70.620003,70.830002,69.110001,69.680000,61.628685,8310000
2015-10-19,69.250000,69.470001,68.800003,69.269997,61.266060,5712000
2015-10-20,68.860001,71.190002,68.510002,70.269997,62.150505,6324200
2015-10-21,70.589996,71.900002,69.580002,69.669998,61.619835,8679400
2015-10-22,67.919998,72.830002,67.809998,70.879997,63.390610,13909200
2015-10-23,71.709999,72.430000,70.660004,71.750000,64.168701,7942500
2015-10-26,71.790001,72.300003,71.419998,71.519997,63.963009,6254500
2015-10-27,70.180000,71.080002,68.339996,70.389999,62.952396,8280500
2015-10-28,70.750000,72.110001,70.480003,71.970001,64.365463,5486900
2015-10-29,71.489998,72.570000,71.279999,71.970001,64.365463,4290100
2015-10-30,72.269997,73.279999,71.629997,72.989998,65.277679,7388700
2015-11-02,73.000000,74.639999,72.830002,74.339996,66.485039,5876500
2015-11-03,74.440002,75.320000,74.199997,74.750000,66.851723,5006100
2015-11-04,75.339996,75.930000,74.330002,74.550003,66.672852,5477800
2015-11-05,74.650002,75.559998,73.209999,74.220001,66.377731,6238900
2015-11-06,73.419998,73.849998,72.330002,73.839996,66.037865,5538600
2015-11-09,73.430000,73.610001,71.480003,71.889999,64.293915,5914800
2015-11-10,71.790001,72.580002,71.629997,72.430000,64.776855,4373800
2015-11-11,72.540001,72.849998,71.820000,71.910004,64.311813,4190700
2015-11-12,70.820000,70.989998,68.410004,68.660004,61.405205,8731700
2015-11-13,68.699997,70.129997,68.500000,69.629997,62.272705,6429600
2015-11-16,69.480003,70.620003,69.230003,70.389999,62.952396,5167600
2015-11-17,70.129997,70.360001,69.050003,69.389999,62.058071,4812000
2015-11-18,69.900002,70.449997,69.379997,70.320000,62.889801,3788300
2015-11-19,69.500000,70.110001,68.599998,70.019997,62.621490,6296000
2015-11-20,70.480003,71.209999,70.160004,71.139999,63.623169,6495100
2015-11-23,70.980003,71.900002,70.889999,71.019997,63.515823,3847600
2015-11-24,70.779999,71.709999,70.440002,71.400002,63.855675,3846500
2015-11-25,71.739998,71.889999,70.720001,71.489998,63.936176,3493000
2015-11-27,71.180000,71.529999,70.699997,71.220001,63.694702,1642100
2015-11-30,71.330002,72.790001,71.150002,72.650002,64.973610,5632900
2015-12-01,72.330002,72.639999,70.849998,71.559998,63.998791,6578400
2015-12-02,71.199997,72.129997,70.620003,71.029999,63.524780,5068200
2015-12-03,71.150002,71.220001,69.370003,69.639999,62.281654,8130800
2015-12-04,69.360001,70.029999,68.800003,69.980003,62.585728,5252000
2015-12-07,68.680000,68.730003,67.720001,68.360001,61.136894,6805900
2015-12-08,66.989998,67.160004,66.180000,66.540001,59.509201,6866300
2015-12-09,66.300003,67.019997,65.160004,65.910004,58.945782,8578000
2015-12-10,65.980003,67.089996,65.910004,66.379997,59.366123,5759100
2015-12-11,65.379997,66.099998,64.480003,65.430000,58.516499,7572600
2015-12-14,65.629997,66.180000,64.730003,66.120003,59.133587,7349300
2015-12-15,65.459999,66.959999,65.239998,66.750000,59.697018,6061200
2015-12-16,66.220001,67.879997,66.139999,67.720001,60.564526,6747600
2015-12-17,67.180000,67.510002,64.879997,64.900002,58.042492,6800000
2015-12-18,64.599998,65.870003,64.099998,65.110001,58.230305,13490900
2015-12-21,65.589996,65.820000,64.379997,65.239998,58.346569,5311500
2015-12-22,66.250000,68.790001,66.110001,68.410004,61.181629,9646400
2015-12-23,69.589996,70.489998,68.989998,69.889999,62.505230,7586300
2015-12-24,69.750000,69.900002,69.059998,69.379997,62.049122,2322100
2015-12-28,69.120003,69.180000,68.029999,68.580002,61.333652,3867000
2015-12-29,69.220001,69.570000,68.620003,69.190002,61.879200,3539500
2015-12-30,68.660004,69.629997,68.570000,68.690002,61.432030,3158500
2015-12-31,68.449997,69.099998,67.940002,67.959999,60.779160,4356400
2016-01-04,66.879997,68.080002,65.720001,67.989998,60.805996,8586900
2016-01-05,68.379997,68.440002,66.419998,67.279999,60.171013,6139100
2016-01-06,65.980003,66.849998,65.620003,66.220001,59.223015,6639300
2016-01-07,65.080002,65.519997,63.660000,63.939999,57.183933,8601500
2016-01-08,64.330002,64.529999,62.930000,63.290001,56.602612,8278500
2016-01-11,63.669998,63.700001,60.849998,61.470001,54.974922,9655100
2016-01-12,62.439999,62.500000,60.389999,61.599998,55.091175,8593100
2016-01-13,62.070000,62.759998,60.389999,60.889999,54.456196,7237300
2016-01-14,61.240002,62.970001,60.380001,62.270000,55.690392,9241800
2016-01-15,59.520000,60.090000,58.750000,59.869999,54.214359,12674500
2016-01-19,60.259998,60.540001,58.480000,59.029999,54.150150,8501100
2016-01-20,58.080002,59.380001,56.360001,58.810001,53.948341,10857700
2016-01-21,59.000000,60.419998,58.250000,59.689999,54.755589,8798300
2016-01-22,61.230000,62.560001,60.599998,60.980000,55.938950,7815600
2016-01-25,58.959999,59.349998,57.759998,57.910000,53.122742,10971500
2016-01-26,58.400002,59.660000,58.090000,59.160000,54.269405,8135100
2016-01-27,58.430000,59.889999,57.459999,58.320000,53.498848,11013800
2016-01-28,62.009998,62.450001,58.570000,61.080002,56.030689,13567000
2016-01-29,61.689999,62.290001,60.759998,62.240002,57.094784,8221000
2016-02-01,61.970001,63.080002,61.380001,62.700001,57.516766,5955700
2016-02-02,61.279999,61.549999,60.480000,60.669998,55.654579,6282300
2016-02-03,61.470001,63.599998,59.799999,63.270000,58.039650,8332100
2016-02-04,63.599998,66.989998,63.599998,65.959999,60.507267,12537500
2016-02-05,65.669998,66.760002,65.180000,66.120003,60.654045,7463700
2016-02-08,65.419998,65.639999,63.660000,64.580002,59.241348,6315500
2016-02-09,63.900002,64.410004,63.119999,63.930000,58.645081,5541700
2016-02-10,64.269997,64.379997,62.000000,62.139999,57.003059,5955400
2016-02-11,60.910000,62.310001,60.509998,61.410000,56.333401,7055000
2016-02-12,61.990002,63.470001,61.820000,63.150002,57.929565,4297400
2016-02-16,64.160004,65.550003,63.509998,65.209999,59.819267,4819400
2016-02-17,66.000000,67.790001,65.720001,67.260002,61.699802,7373800
2016-02-18,67.150002,67.599998,65.139999,66.120003,60.654045,6175500
2016-02-19,64.919998,65.519997,64.080002,65.419998,60.011909,4994900
2016-02-22,65.419998,67.519997,65.419998,67.309998,61.745667,5787700
2016-02-23,67.110001,67.239998,65.699997,65.779999,60.342148,5599400
2016-02-24,64.699997,65.970001,63.070000,65.879997,60.433880,6439200
2016-02-25,65.889999,66.470001,64.839996,66.470001,60.975109,4273800
2016-02-26,67.389999,68.000000,66.449997,66.870003,61.342045,4149800
2016-02-29,67.139999,68.580002,66.489998,67.699997,62.103424,8643200
2016-03-01,68.440002,69.489998,67.339996,69.089996,63.378525,4451600
2016-03-02,68.750000,69.930000,68.209999,69.379997,63.644547,4801300
2016-03-03,69.620003,72.080002,69.389999,71.750000,65.818626,7128700
2016-03-04,72.089996,73.959999,71.540001,72.839996,66.818504,9521500
2016-03-07,72.800003,75.730003,72.800003,74.769997,68.588959,10740400
2016-03-08,73.779999,74.110001,71.519997,71.730003,65.800278,8748400
2016-03-09,72.330002,72.699997,71.260002,71.870003,65.928703,4907900
2016-03-10,72.029999,72.029999,70.489998,71.360001,65.460854,6212500
2016-03-11,72.360001,73.099998,72.279999,72.800003,66.781837,4787000
2016-03-14,72.730003,73.440002,72.129997,72.730003,66.717621,5060000
2016-03-15,71.440002,72.470001,70.860001,72.440002,66.451576,4674400
2016-03-16,72.589996,74.510002,72.199997,74.339996,68.194511,6641200
2016-03-17,74.199997,76.300003,73.519997,75.900002,69.625557,13316000
2016-03-18,76.080002,76.940002,74.639999,75.470001,69.231110,13750200
2016-03-21,75.529999,76.349998,75.040001,75.889999,69.616394,4315700
2016-03-22,75.589996,76.080002,75.239998,75.550003,69.304489,3625600
2016-03-23,74.970001,75.120003,73.570000,73.680000,67.589073,5352900
2016-03-24,72.930000,75.349998,72.730003,75.290001,69.065994,7036100
2016-03-28,75.150002,75.550003,74.459999,75.320000,69.093506,3425400
2016-03-29,74.970001,76.050003,74.190002,76.010002,69.726463,4070200
2016-03-30,76.940002,77.250000,76.010002,76.510002,70.185143,4886800
2016-03-31,76.300003,77.129997,76.239998,76.540001,70.212654,4348700
2016-04-01,75.650002,76.870003,74.669998,76.790001,70.441978,4878300
2016-04-04,76.559998,77.040001,75.419998,75.720001,69.460434,4349500
2016-04-05,75.320000,75.849998,74.599998,75.239998,69.020119,4386800
2016-04-06,75.519997,75.570000,73.699997,75.220001,69.001770,4926900
2016-04-07,74.489998,74.680000,73.760002,74.169998,68.038574,4800800
2016-04-08,75.029999,75.250000,74.000000,74.349998,68.203690,4911000
2016-04-11,74.610001,75.779999,74.610001,74.629997,68.460533,3904800
2016-04-12,75.059998,76.739998,74.470001,76.099998,69.809036,5050200
2016-04-13,76.870003,79.160004,76.559998,79.129997,72.588547,9365700
2016-04-14,79.440002,79.720001,78.370003,79.050003,72.515160,5259400
2016-04-15,79.379997,79.779999,78.730003,79.169998,72.625237,5508500
2016-04-18,78.470001,79.870003,78.139999,79.250000,72.698624,4821300
2016-04-19,79.989998,80.889999,79.459999,80.389999,73.744377,6283500
2016-04-20,80.250000,80.599998,79.300003,79.739998,73.148109,5356800
2016-04-21,78.750000,79.580002,78.190002,78.660004,72.860962,6509100
2016-04-22,78.930000,79.180000,77.199997,78.320000,72.546036,10099600
2016-04-25,78.500000,78.860001,76.199997,76.790001,71.128838,8079800
2016-04-26,77.150002,77.739998,76.470001,77.650002,71.925423,6085900
2016-04-27,77.980003,78.889999,77.599998,78.680000,72.879494,4459300
2016-04-28,78.029999,79.169998,77.599998,77.750000,72.018051,4844600
2016-04-29,78.019997,79.000000,77.320000,77.720001,71.990265,7702700
2016-05-02,77.349998,78.070000,76.620003,77.839996,72.101418,3330100
2016-05-03,76.849998,77.099998,75.580002,76.360001,70.730515,4790900
2016-05-04,76.180000,76.309998,73.900002,74.239998,68.766815,6938100
2016-05-05,74.150002,74.599998,72.699997,72.790001,67.423714,8071200
2016-05-06,72.160004,73.419998,71.620003,73.360001,67.951698,6942800
2016-05-09,72.330002,72.629997,70.570000,70.779999,65.561897,9405000
2016-05-10,70.779999,72.709999,70.589996,72.510002,67.164360,6505300
2016-05-11,72.849998,73.610001,72.360001,72.430000,67.090248,4691900
2016-05-12,72.919998,73.239998,71.180000,71.699997,66.414070,4526500
2016-05-13,71.629997,71.779999,70.059998,70.070000,64.904243,6417200
2016-05-16,70.389999,71.699997,70.099998,70.699997,65.487801,4515900
2016-05-17,70.699997,72.180000,70.449997,71.050003,65.812004,4841900
2016-05-18,70.620003,71.870003,70.080002,70.589996,65.385902,5166000
2016-05-19,69.930000,70.120003,69.040001,69.430000,64.311432,6137100
2016-05-20,70.000000,70.779999,69.750000,69.870003,64.718994,5731600
2016-05-23,69.800003,70.949997,69.589996,70.400002,65.209915,3992800
2016-05-24,70.779999,71.250000,70.250000,71.089996,65.849037,3872400
2016-05-25,71.629997,72.699997,71.260002,72.570000,67.219933,5035400
2016-05-26,73.239998,73.589996,72.059998,72.080002,66.766060,4110300
2016-05-27,72.150002,72.199997,71.500000,71.959999,66.654907,3002100
2016-05-31,72.029999,73.169998,71.949997,72.510002,67.164360,4072600
2016-06-01,71.980003,72.489998,71.269997,72.269997,66.942062,2699900
2016-06-02,72.599998,73.639999,72.279999,73.620003,68.192535,4569300
2016-06-03,73.650002,75.139999,73.099998,75.040001,69.507843,6619300
2016-06-06,75.360001,76.529999,75.110001,76.419998,70.786110,4775100
2016-06-07,76.529999,77.279999,76.440002,76.809998,71.147354,4235200
2016-06-08,77.500000,78.699997,77.260002,78.110001,72.351509,5987800
2016-06-09,77.389999,77.500000,76.639999,77.160004,71.471550,3784600
2016-06-10,76.320000,76.559998,75.379997,76.029999,70.424850,4879500
2016-06-13,75.699997,76.339996,75.230003,75.230003,69.683838,4086700
2016-06-14,75.059998,75.550003,73.949997,74.860001,69.341118,4058400
2016-06-15,75.190002,75.949997,74.339996,75.070000,69.535629,3802000
2016-06-16,74.410004,75.139999,73.349998,74.989998,69.461517,4064800
2016-06-17,75.349998,76.660004,75.239998,75.930000,70.332222,5442000
2016-06-20,76.910004,77.349998,76.389999,76.430000,70.795372,4090800
2016-06-21,76.449997,76.900002,76.010002,76.489998,70.850952,3292100
2016-06-22,76.889999,77.089996,76.180000,76.430000,70.795372,3056800
2016-06-23,77.660004,78.250000,77.220001,78.220001,72.453407,3600800
2016-06-24,75.199997,75.610001,72.989998,73.029999,67.646027,12179500
2016-06-27,72.500000,72.709999,70.529999,71.379997,66.117668,7337400
2016-06-28,72.239998,72.900002,71.510002,72.519997,67.173622,4743700
2016-06-29,73.250000,74.400002,72.790001,74.230003,68.757568,4015400
2016-06-30,74.169998,75.849998,73.970001,75.809998,70.221062,4695500
2016-07-01,75.379997,76.989998,75.320000,76.449997,70.813889,4630100
2016-07-05,75.660004,75.949997,73.699997,74.379997,68.896492,4776300
2016-07-06,74.589996,74.870003,73.459999,74.830002,69.313324,3740500
2016-07-07,75.070000,75.730003,74.379997,75.050003,69.517105,3077500
2016-07-08,75.919998,77.430000,75.779999,77.370003,71.666077,5491500
2016-07-11,78.000000,78.540001,77.320000,77.800003,72.064377,4511300
2016-07-12,78.720001,79.940002,78.300003,79.800003,73.916931,5545800
2016-07-13,79.980003,80.330002,79.070000,79.690002,73.815033,5162500
2016-07-14,80.500000,81.000000,79.970001,80.059998,74.157745,5441700
2016-07-15,80.489998,80.800003,80.160004,80.699997,74.750565,4642100
2016-07-18,79.879997,79.889999,78.870003,79.820000,74.647697,4136700
2016-07-19,79.339996,79.769997,79.150002,79.739998,74.572884,3308400
2016-07-20,79.449997,79.860001,78.930000,79.690002,74.526123,4185500
2016-07-21,80.449997,81.379997,79.739998,80.010002,74.825378,6472300
2016-07-22,79.779999,79.790001,78.860001,79.379997,74.236214,4133800
2016-07-25,79.150002,79.190002,78.339996,78.690002,73.590935,5798100
2016-07-26,79.040001,83.000000,78.739998,82.750000,77.387833,11007600
2016-07-27,82.720001,84.290001,82.720001,84.099998,78.650360,8430200
2016-07-28,83.699997,83.709999,82.449997,82.919998,77.546822,5065600
2016-07-29,82.800003,83.139999,82.129997,82.760002,77.397186,4274200
2016-08-01,82.760002,82.879997,81.529999,81.949997,76.639671,3377100
2016-08-02,82.000000,82.190002,80.919998,81.239998,75.975685,3909500
2016-08-03,81.150002,82.300003,80.930000,82.029999,76.714500,3101700
2016-08-04,81.820000,82.540001,81.400002,81.769997,76.471336,2398600
2016-08-05,82.220001,82.959999,82.000000,82.559998,77.210152,3286100
2016-08-08,83.000000,83.790001,82.800003,83.440002,78.033119,3544800
2016-08-09,83.519997,83.750000,82.699997,82.830002,77.462654,2314900
2016-08-10,83.309998,83.309998,82.480003,82.650002,77.294319,2290300
2016-08-11,83.000000,83.650002,82.989998,83.239998,77.846085,2216800
2016-08-12,83.260002,83.779999,82.580002,83.000000,77.621643,4342800
2016-08-15,83.000000,84.279999,82.959999,84.150002,78.697113,4056000
2016-08-16,84.209999,84.360001,83.639999,84.290001,78.828056,3161800
2016-08-17,84.410004,84.730003,83.839996,84.410004,78.940277,2983400
2016-08-18,83.410004,83.610001,82.510002,83.379997,77.977020,5003100
2016-08-19,83.059998,84.379997,82.760002,83.839996,78.407211,3823900
2016-08-22,83.620003,83.779999,83.000000,83.589996,78.173401,2885000
2016-08-23,83.980003,84.680000,83.949997,84.010002,78.566193,3178400
2016-08-24,83.410004,84.099998,82.970001,83.150002,77.761917,2200600
2016-08-25,83.070000,83.169998,82.589996,82.839996,77.471992,3082900
2016-08-26,83.209999,83.900002,82.279999,82.660004,77.303673,3596800
2016-08-29,82.510002,83.349998,82.410004,83.099998,77.715157,2241000
2016-08-30,82.860001,83.150002,82.309998,82.480003,77.135345,3468700
2016-08-31,82.059998,82.339996,81.610001,81.949997,76.639671,4041700
2016-09-01,81.589996,82.000000,80.570000,81.449997,76.172073,4102200
2016-09-02,82.190002,82.370003,81.470001,81.690002,76.396523,2449400
2016-09-06,82.010002,82.230003,81.480003,82.080002,76.761253,3071000
